SCHM_CODE,DEL_FLG,SCHM_DESC,INT_PAID_BACID,INT_COLL_BACID,GL_SUB_HEAD_CODE,SERV_CHRG_COLL_FLG,BACK_DATE_TRAN_EXCP_CODE,VAL_DATE_TRAN_EXCP_CODE,ACCT_IN_CR_BAL_EXCP_CODE,MIN_POSTING_WORKCLASS,SCHM_TYPE,INT_PAID_FLG,INT_COLL_FLG,STAFF_SCHM_FLG,NRE_SCHM_FLG,MERGE_INT_PTRAN_FLG,LCHG_USER_ID,RCRE_USER_ID,LCHG_TIME,RCRE_TIME,MICR_CHQ_CHRG_BACID,INSUFF_AVAIL_BAL_EXCP_CODE,FD_CR_BACID,FD_DR_BACID,FX_TRAN_FLG,STP_CR_DR_IND,FCNR_FLG,INT_PANDL_BACID,PARKING_BACID,INT_PAID_COLL_CRNCY_FLG,CASH_WD_WO_CHQ_EXCP_CODE,ACCT_NAME_CHANGED_EXCP_CODE,XFER_IN_INT_DETAILS_FLG,ACCT_REFERENCE_EXCP_CODE,DR_OPER_ACCT_IF_NO_BAL_FLG,INT_DR_CUST_DIFF_EXCP_CODE,INT_CR_CUST_DIFF_EXCP_CODE,ISO_USER_TOD_GRNT_EXCP_CODE,ISO_AUTO_TOD_GRNT_EXCP_CODE,INTER_SOL_CLOSURE_ALWD_FLG,LEVY_TAX_PCNT_1,LEVY_TAX_PCNT_2,LEVY_TAX_PCNT_3,LEVY_TAX_DESC_1,LEVY_TAX_DESC_2,LEVY_TAX_DESC_3,LEVY_TAX_BACID_1,LEVY_TAX_BACID_2,LEVY_TAX_BACID_3,LEVY_TAX_MERGE_PTRAN_FLG,PEG_INT_FOR_AC_FLG,MOD_OF_PEG_INT_ALLOWED_FLG,PEG_REVIEW_PREF_FROM_CUST,DFLT_INT_PAR_CHNG_EXCP_CODE,CLS_PEND_REVERSAL_EXCP_CODE,CHQ_ISSUED_ACK_EXCP_CODE,ACCT_CLOSURE_CHRG_DAYS,ACCT_CLOSURE_CHRG_MNTHS,ACCT_MAINT_PERIOD,MIN_COMMIT_CHRG_UTIL_PCNT,COMMIT_CALC_METHOD,INACTIVE_ACCT_CHRG_DAYS,INACTIVE_ACCT_CHRG_MNTHS,DORMANT_ACCT_CHRG_DAYS,DORMANT_ACCT_CHRG_MNTHS,PARTITION_MANDATORY_FLG,BOOK_TRAN_SCRIPT,INTCALC_TRAN_SCRIPT,ADVANCE_INT_BACID,TDS_PARKING_BACID,PENAL_PANDL_BACID,DFLT_CLG_TRAN_CODE,DFLT_INST_TYPE,CHQ_UNUSABLE_EXCP_CODE,INT_PANDL_BACID_CR,INT_PANDL_BACID_DR,BEL_MIN_BAL_EXCP_CODE,PEN_CHRG_NCALC_EXCP_CODE,INT_FREQ_TYPE_CR,INT_FREQ_WEEK_NUM_CR,INT_FREQ_WEEK_DAY_CR,INT_FREQ_START_DD_CR,PD_GL_SUB_HEAD_CODE,PS_FREQ_WEEK_DAY,PS_FREQ_START_DD,PS_FREQ_HLDY_STAT,AUTO_RENEWAL_PERIOD_FLG,PRODUCT_GROUP,PRINCIPAL_LOSSLINE_BACID,RECOVER_LOSSLINE_BACID,CHRGE_OFF_BACID,INT_WAIVER_BACID,DAILY_COMP_INT_FLG,DISC_RATE_FLG,START_DATE,END_DATE,FIXEDTERM_MNTHS,FIXEDTERM_YEARS,REPRICING_PLAN,REPRICING_FREQ_MNTHS,REPRICING_FREQ_DAYS,REPRICING_YEAR_IND,FLOAT_INT_TBL_CODE,FLOAT_REPRICING_FREQ_MNTHS,FLOAT_REPRICING_FREQ_DAYS,SCRIPT_VALUE_DATE_EXCP_CODE,CUST_MIN_AGE,CUST_MAX_AGE,SCHM_SHORT_NAME,BANK_ID,SYN_AGENT_SCHEME,PRODUCT_CONCEPT,SCHM_NATURE
B5192,N,DH - 7@ FIN PLAS - PACK (3),,39414010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ANH.DTP,LINH.ND,34:16.0,36:53.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39414017,,,,,39414017,,, , ,0,0,21313,0,0, , ,C02,21692000,21693000,21660000,39414017, ,N,00:00.0,00:00.0,0,0,M,3,0,A,,0,0,B17,0,0,,1,N,C0201,N
A5217,N,DH - 3* CHO VAY MUA XE MB (CHUAN 11),,39414000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,LINH.ND,35:16.0,57:47.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A37,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,DR1,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,ARS06,1,0,,18,65,,1,N,DR101,N
A5237,N,TH - 8* CHO VAY MUA XE MB (CHIEN DICH 11),,39413000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,LINH.ND,LINH.ND,06:16.0,17:31.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A37,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,DR1,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,ARS06,1,0,,18,65,,1,N,DR101,N
80809,N,TG KKH TCKT DUNG CHO MIGRATION- TRONG NUOC,49113000,,,Y,DB2,DC2,,550,CAA,Y,N,N,B,Y,HUONG.DT,ANH.NPH,56:23.0,02:45.0,,DH3,,,N, ,N,,,X,,, ,,N,,,,,Y,0,0,0,,,,,,, ,N, , ,GA3,,,0,12,M,0,W,0,0,0,0, ,,,,,,,CHQ,,80103000,,,,M, ,0,15,,0,1,N, ,,,,,, ,N,00:00.0,00:00.0,0,0, ,0,0, ,,0,0,,0,999,,1, ,,N
A5223,N,DH - 6* CHO VAY MUA XE OTO LS CO DINH 12T,,39414000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,LINH.ND,13:30.0,03:48.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,R04,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,A2010,1,0,,18,65,,1,N,R0401,N
A5225,N,TH - W* CHO VAY MUA XE MB (CHIEN DICH 5),,39413000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,LINH.ND,LINH.ND,03:25.0,17:05.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A37,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,DR1,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,ARS06,1,0,,18,65,,1,N,DR101,N
B5121,N,NH - TAI TRO VLD - GOI 1 - 7-12 THANG,,39411010,21112, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ASSET3,EXIMIT,13:53.0,04:37.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C02,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,B17,0,0,,1,N,C0201,N
A5197,N,"TH - I^ CHO VAY MUA XE MB, FUSO (CHUAN 2)",,39413000,21210, ,A29,A26,A30,560,LAA, ,Y,N,B, ,LINH.ND,ASSET3,07:05.0,18:18.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A37,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,DC1,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,ARS06,1,0,,18,65,,1,N,DC102,N
10352,N,DD DU HOC - M,,,, ,,,,550,DDA, , ,N,B, ,THANH.HTN,EXIMLIAB,11:43.0,50:54.0,,,,,N, ,N,,, ,,, ,, ,,,,,N,0,0,0,,,,,,, , , , ,,,,0,0, ,0, ,0,0,0,0, ,,,,,,,,,,,,, , ,0,0,,0,0, , ,,,,,,N, ,00:00.0,00:00.0,0,0, ,0,0, ,,0,0,,0,0,DD OVERSEAS - M,1, ,,N
83109,N,DD TO CHUC - M,,,, ,,,,550,DDA, , ,N,B, ,THANH.HTN,EXIMLIAB,14:37.0,57:59.0,,,,,N, ,N,,, ,,, ,, ,,,,,N,0,0,0,,,,,,, , , , ,,,,0,0, ,0, ,0,0,0,0, ,,,,,,,,,,,,, , ,0,0,,0,0, , ,,,,,,N, ,00:00.0,00:00.0,0,0, ,0,0, ,,0,0,,0,0,DD CORPORATE-M,1, ,,N
A5198,N,NH - R* CT CHO VAY TDH LAI SUAT CO DINH 12T,,39411000,21110, ,A29,A26,A30,560,LAA, ,Y,N,B, ,EXIMIT,EXIMIT,33:55.0,33:55.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39411007,,,,,39411007,,, , ,0,0,21111,0,0, , ,R06,21192000,21193000,21160000,39411007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,A2010,1,0,,18,65,,1,N,R0601,N
A5199,N,TH - R* CT CHO VAY TDH LAI SUAT CO DINH 12T,,39413000,21210, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,EXIMIT,14:14.0,35:36.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,R06,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,A2010,1,0,,18,65,,1,N,R0601,N
A5200,N,DH - R* CT CHO VAY TDH LAI SUAT CO DINH 12T,,39414000,21310, ,A29,A26,A30,560,LAA, ,Y,N,B, ,QUE.HP,EXIMIT,48:32.0,36:59.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,R06,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,A2010,1,0,,18,65,,1,N,R0601,N
A5226,N,DH - W* CHO VAY MUA XE MB (CHIEN DICH 5),,39414000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,QUE.HP,LINH.ND,37:09.0,19:28.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A37,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,DR1,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,ARS06,1,0,,18,65,,1,N,DR101,N
A5111,N,TH - FIN THACO - 9%/NAM,,39413000,21210, ,A29,A26,A30,560,LAA, ,Y,N,B, ,EXIMIT,ASSET1,07:53.0,27:55.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,A2010,1,0,,18,65,,1,N,,N
A0051,N,TH - CHO VAY DB BANG GTCG KHAC VND DO EIB PHAT HANH,,39416100,21220, ,A29,A26,A30,560,LAA, ,Y,N,B, ,EXIMIT,ASSET1,17:49.0,31:39.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,N, , ,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39416107,,,,,39416107,,, , ,0,0,21221,0,0, , ,,21292001,21293001,21260001,39416107,N,N,00:00.0,00:00.0,0,0,C,0,0,A,,0,0,,18,65,,1,N,,N
A5112,N,DH - FIN THACO - 9%/NAM,,39414000,21310, ,A29,A26,A30,560,LAA, ,Y,N,B, ,EXIMIT,ASSET1,18:21.0,33:53.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,A2010,1,0,,18,65,,1,N,,N
55092,N,CN-TG NC/NG GUI GOP QUA HAN,49110000,,,N,DB2,DF2,,550,TUA,Y,N,N,B,N,EXIMIT,EXIMITV,43:59.0,36:05.0,,,,,N, ,N,,,X,,, ,,Y,,,,,Y,0,0,0,,,,,,, ,Y,Y,N,GA2,,,0,0, ,0, ,0,0,0,0, ,,,,,,,,,80103000,,,, , ,0,0,,0,0, , ,,,,,,N, ,00:00.0,00:00.0,0,0, ,0,0, ,,0,0,,0,999,LÃI HÀNG NĂM,1, ,,N
59090,N,CN-TKIEM GUI GOP QUA HAN-360,49130000,,,N,DB2,DF2,,550,TUA,Y,N,N,B,N,HUONG.DT,EXIMITV,45:12.0,08:09.0,,,,,N, ,N,,,X,,, ,,Y,,,,,Y,0,0,0,,,,,,, ,Y,Y,N,GA2,,,0,0, ,0, ,0,0,0,0, ,,,,,,,,,80103000,,,, , ,0,0,,0,0, , ,,,,,,N, ,00:00.0,00:00.0,0,0, ,0,0, ,,0,0,,0,999,LÃI HÀNG NĂM,1, ,,N
59091,N,CN-TG TR/NC GUI GOP QUA HAN-360,49110000,,,N,DB2,DF2,,550,TUA,Y,N,N,B,N,EXIMIT,EXIMITV,01:17.0,11:46.0,,,,,N, ,N,,,X,,, ,,Y,,,,,Y,0,0,0,,,,,,, ,Y,Y,N,GA2,,,0,0, ,0, ,0,0,0,0, ,,,,,,,,,80103000,,,, , ,0,0,,0,0, , ,,,,,,N, ,00:00.0,00:00.0,0,0, ,0,0, ,,0,0,,0,999,LÃI HÀNG NĂM,1, ,,N
C5132,N,NH - 01 CV SXTM NH-DN LON-USD,,39411010,21112, ,B16,B19,B27,560,CLA, ,Y,N,N, ,EXIMIT,EXIMIT,22:07.0,22:07.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C01,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,0,0,M,1,0,A,,0,0,B17,0,0,,1,N,C0101,N
B5142,N,TH - J* CHO VAY MUA XE MERCEDES-BENZ (CHIEN DICH 2),,39413010,21212, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ASSET3,ASSET2,46:07.0,47:25.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B31,,,0,0, ,0, ,0,0,0,0, ,,,,,39413017,,,,,39413017,,, , ,0,0,21213,0,0, , ,DC1,21592000,21593000,21560000,39413017, ,N,00:00.0,00:00.0,12,0,L,0,0,A,A9955,1,0,B17,0,0,,1,N,DC101,N
B5143,N,DH - J* CHO VAY MUA XE MERCEDES-BENZ (CHIEN DICH 2),,39414010,21312, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ASSET3,ASSET2,45:26.0,48:21.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B31,,,0,0, ,0, ,0,0,0,0, ,,,,,39414017,,,,,39414017,,, , ,0,0,21313,0,0, , ,DC1,21692000,21693000,21660000,39414017, ,N,00:00.0,00:00.0,12,0,L,0,0,A,A9955,1,0,B17,0,0,,1,N,DC101,N
B5152,N,DH - M* CHO VAY MUA XE MERCEDES-BENZ (CHUAN 7),,39414010,21312, ,B16,B19,B27,560,CLA, ,Y,N,N, ,LINH.ND,ASSET2,30:32.0,50:34.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B31,,,0,0, ,0, ,0,0,0,0, ,,,,,39414017,,,,,39414017,,, , ,0,0,21313,0,0, , ,DC1,21692000,21693000,21660000,39414017, ,N,00:00.0,00:00.0,12,0,L,0,0,A,A9955,1,0,B17,0,0,,1,N,DC101,N
B5145,N,TH - K* CHO VAY MUA XE MERCEDES-BENZ (CHIEN DICH 3),,39413010,21212, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ASSET3,ASSET2,43:25.0,54:49.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B31,,,0,0, ,0, ,0,0,0,0, ,,,,,39413017,,,,,39413017,,, , ,0,0,21213,0,0, , ,DC1,21592000,21593000,21560000,39413017, ,N,00:00.0,00:00.0,12,0,L,0,0,A,A9955,1,0,B17,0,0,,1,N,DC101,N
B5149,N,DH - L* CHO VAY MUA XE MERCEDES-BENZ (CHIEN DICH 4),,39414010,21312, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ASSET3,ASSET2,39:06.0,46:21.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B31,,,0,0, ,0, ,0,0,0,0, ,,,,,39414017,,,,,39414017,,, , ,0,0,21313,0,0, , ,DC1,21692000,21693000,21660000,39414017, ,N,00:00.0,00:00.0,24,0,L,0,0,A,A9955,1,0,B17,0,0,,1,N,DC101,N
B5151,N,TH - M* CHO VAY MUA XE MERCEDES-BENZ (CHUAN 7),,39413010,21212, ,B16,B19,B27,560,CLA, ,Y,N,N, ,LINH.ND,ASSET2,27:32.0,49:44.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B31,,,0,0, ,0, ,0,0,0,0, ,,,,,39413017,,,,,39413017,,, , ,0,0,21213,0,0, , ,DC1,21592000,21593000,21560000,39413017, ,N,00:00.0,00:00.0,12,0,L,0,0,A,A9955,1,0,B17,0,0,,1,N,DC101,N
R5209,N,TH - Q^ CT LS 10%/NAM - CO DINH 12 THANG DAU,,39413000,21210, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,ASSET3,04:22.0,55:26.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,R06,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,A2010,1,0,,18,65,,1,N,R0635,N
R5210,N,DH - Q^ CT LS 10%/NAM - CO DINH 12 THANG DAU,,39414000,21310, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,ASSET3,09:47.0,56:05.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,R06,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,A2010,1,0,,18,65,,1,N,R0635,N
R5211,N,DH - S^ CT LS 10%/NAM - CO DINH 36 THANG DAU,,39414000,21310, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ASSET3,ASSET3,56:46.0,56:46.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,R06,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,36,0,L,0,0,A,A2010,1,0,,18,65,,1,N,R0637,N
R5212,N,TH - YU CHO VAY VND DAM BAO BANG BAT DONG SAN -SAU 1 NAM,,39413000,21210, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ASSET3,ASSET3,57:29.0,57:29.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,R05,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,,18,65,,1,N,R0501,N
R5213,N,DH - YU CHO VAY VND DAM BAO BANG BAT DONG SAN -SAU 1 NAM,,39414000,21310, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ASSET3,ASSET3,58:10.0,58:10.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,R05,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,,18,65,,1,N,R0501,N
A5105,N,DH - FIN THACO - 7.5%/NAM,,39414000,21310, ,A29,A26,A30,560,LAA, ,Y,N,B, ,EXIMIT,ASSET1,32:38.0,35:47.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,A2010,1,0,,18,65,,1,N,,N
A5094,N,DH - DAIMLER FINANCIAL SERVICES OFFER 3,,39414000,21310, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ASSET2,ASSET1,43:18.0,46:03.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A37,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,DR1,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,A2010,1,0,,18,65,,1,N,DR101,N
C5145,N,NH - P* FINMES PETROL - TSDB 50- <100%,,39411010,21112, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ANH.DTP,EXIMITV,36:43.0,15:39.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C02,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,B17,0,0,,1,N,C0201,N
C5146,N,NH - Q* FINMES PETROL - TSDB 100%,,39411010,21112, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ANH.DTP,EXIMITV,36:53.0,16:03.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C02,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,B17,0,0,,1,N,C0201,N
TAMTT,N,TAI KHOAN TAM TRUNG TAM TF,,,, ,,,,550,OAB, , ,N,B, ,EXIMIT,EXIMGL,38:20.0,37:05.0,,,,,N, ,N,,, ,,, ,, ,,,,,N,0,0,0,,,,,,, , , , ,,,,0,0, ,0, ,0,0,0,0, ,,,,,,,,,,,,, , ,0,0,,0,0, , ,,,,,,N, ,00:00.0,00:00.0,0,0, ,0,0, ,,0,0,,0,0,,1, ,,N
TAMCN,N,TAI KHOAN TAM CHI NHANH TF,,,, ,,,,550,OAB, , ,N,B, ,EXIMIT,EXIMGL,58:09.0,57:28.0,,,,,N, ,N,,, ,,, ,, ,,,,,N,0,0,0,,,,,,, , , , ,,,,0,0, ,0, ,0,0,0,0, ,,,,,,,,,,,,, , ,0,0,,0,0, , ,,,,,,N, ,00:00.0,00:00.0,0,0, ,0,0, ,,0,0,,0,0,,1, ,,N
B5162,N,TH - 1* CHO VAY MUA XE MB (CHIEN DICH 9),,39413010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,LINH.ND,LINH.ND,17:39.0,23:59.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B31,,,0,0, ,0, ,0,0,0,0, ,,,,,39413017,,,,,39413017,,, , ,0,0,21213,0,0, , ,DC1,21592000,21593000,21560000,39413017, ,N,00:00.0,00:00.0,24,0,L,0,0,A,A9955,1,0,B17,0,0,,1,N,DC101,N
B5163,N,DH - 1* CHO VAY MUA XE MB (CHIEN DICH 9),,39414010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,LINH.ND,LINH.ND,29:09.0,26:27.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B31,,,0,0, ,0, ,0,0,0,0, ,,,,,39414017,,,,,39414017,,, , ,0,0,21313,0,0, , ,DC1,21692000,21693000,21660000,39414017, ,N,00:00.0,00:00.0,24,0,L,0,0,A,A9955,1,0,B17,0,0,,1,N,DC101,N
C5148,N,NH - 7* GOI LSCV UU DAI 1000 TY KHDN,,39411010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,HAO.QC,LINH.ND,09:46.0,09:31.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C02,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,B17,0,0,,1,N,C0201,N
A5243,N,NH - CHO VAY CAM CO THEO SP TIEN GUI UDLS - KY HAN 24 T,,39416000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,LINH.ND,LINH.ND,32:57.0,07:06.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,N, , ,A35,,,0,0, ,0, ,0,0,0,0, ,,,,,39416007,,,,,39416007,,, , ,0,0,21121,0,0, , ,,21192001,21193001,21160001,39416007,N,N,00:00.0,00:00.0,0,0,C,0,0,A,,0,0,,18,65,,1,N,,N
A5246,N,CCTH - CHO VAY DB BANG GTCG KHAC VND DO EIB PHAT HANH,,39416100,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,HAO.QC,LINH.ND,38:06.0,48:35.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A35,,,0,0, ,0, ,0,0,0,0, ,,,,,39416107,,,,,39416107,,, , ,0,0,21221,0,0, , ,,21292001,21293001,21260001,39416107,N,N,00:00.0,00:00.0,0,0,M,1,0,A,,0,0,,18,65,,1,N,,N
A5245,N,CCNH - CHO VAY DB BANG GTCG VND DO EIB PHAT HANH,,39416000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,HAO.QC,LINH.ND,37:58.0,45:24.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A35,,,0,0, ,0, ,0,0,0,0, ,,,,,39416007,,,,,39416007,,, , ,0,0,21121,0,0, , ,R02,21192001,21193001,21160001,39416007,N,N,00:00.0,00:00.0,0,0,M,1,0,A,,0,0,,18,65,,1,N,R0203,N
